 Cloud Cover High [high cld lay], Direct Shortwave Radiation, FAO Reference Evapotranspiration [2 m], Relative Humidity [2 m], Relative Humidity [2 m]_1, Relative Humidity [2 m]_2, Soil Moisture [28-100 cm down], Soil Moisture [28-100 cm down]_10, Soil Moisture [28-100 cm down]_9, Soil Moisture [7-28 cm down], Soil Moisture [7-28 cm down]_7, Soil Moisture [7-28 cm down]_8, Soil Temperature [100-255 cm down], Soil Temperature [100-255 cm down]_3, Soil Temperature [100-255 cm down]_4, Temperature, Temperature [2 m elevation corrected], Temperature [2 m elevation corrected]_1, Temperature [2 m elevation corrected]_2, Temperature_5, Temperature_6, Vapor Pressure Deficit [2 m], Vapor Pressure Deficit [2 m]_1, Vapor Pressure Deficit [2 m]_2,Incendio
4.0416665,4717,4.1113405,91.59515,32.040817,68.56092,0.291,0.2906666,0.289,0.293,0.289,0.29170832,17.85,17.84,17.849586,31.94,25.179106,12.669106,17.044523,9.37,16.768751,18.641407,1.0782604,6.4965434,0
12.291667,5499,4.4877963,94.047806,30.325304,66.000465,0.289,0.28800008,0.286,0.289,0.283,0.286625,17.84,17.83,17.837912,33.31,25.009106,11.579105,17.235771,7.08,16.892084,19.163254,0.704854,7.307629,0
12.958333,3721,3.8166225,85.22365,34.20686,63.491016,0.286,0.28591672,0.285,0.283,0.278,0.28066662,17.83,17.82,17.828333,32.54,23.929106,12.519105,16.78327,7.86,16.264584,17.121086,1.8594122,7.0999923,0
3.3333333,4249,3.889171,86.45017,31.253794,65.77604,0.285,0.2848333,0.284,0.278,0.274,0.27650002,17.82,17.82,17.820005,33.38,23.349106,12.539105,16.201189,9.44,16.889168,17.234137,1.7050695,6.4984975,0
29.041666,5889,4.6287055,91.054756,22.841978,58.4664,0.285,0.28383335,0.283,0.274,0.267,0.27129167,17.81,17.81,17.81,34.59,26.459105,10.019105,17.295355,3.98,16.312498,23.116173,1.0401163,9.063113,0
19.916666,5922,4.73584,83.69872,22.123749,54.395313,0.283,0.28204173,0.28,0.267,0.26,0.2655833,17.81,17.8,17.800413,35.76,27.179106,10.379105,17.862022,4.07,16.659582,24.459652,1.7897444,10.109677,0
6.0416665,5534,4.5313797,83.48663,20.695219,54.63795,0.28,0.2791666,0.278,0.26,0.254,0.257875,17.8,17.79,17.791672,35.94,26.869104,10.419106,17.974106,4.84,16.88125,23.91936,2.0655594,9.908144,0
55.166668,5738,4.7152853,79.42183,11.494326,47.325626,0.278,0.2776666,0.277,0.254,0.246,0.2522083,17.79,17.78,17.788755,37.24,28.949104,11.299105,18.837023,5.26,17.484999,30.30963,2.4056559,12.6959915,0
48.125,4071,3.8221369,80.80333,38.795124,58.122253,0.278,0.27625003,0.275,0.246,0.24,0.243125,17.79,17.78,17.780416,36.22,24.389105,11.789105,17.659105,6.16,17.094585,16.211262,2.2975168,8.258086,1
71.458336,5220,4.478482,90.96659,24.289413,61.522644,0.275,0.27441671,0.274,0.24,0.237,0.23887502,17.78,17.78,17.78,36.97,26.799105,10.579105,17.595356,6.22,17.172499,23.295761,1.0265818,8.952348,0
96.541664,5395,4.6571574,83.882996,19.841568,55.831436,0.274,0.2729999,0.271,0.237,0.232,0.23524998,17.78,17.78,17.78,36.36,27.559105,12.199105,18.366188,5.82,17.617916,25.503954,2.0119495,10.317549,0
85.916664,4831,4.6929026,72.67783,18.062511,49.650543,0.271,0.27004167,0.268,0.233,0.229,0.23095833,17.78,17.77,17.779583,37.4,28.409105,12.379105,18.898273,5.26,17.645416,27.90185,3.480792,11.650463,0
24.916666,5920,4.8381724,76.91161,8.980592,47.10375,0.269,0.2681251,0.267,0.231,0.228,0.23,17.78,17.77,17.779165,39.79,28.939106,9.7091055,18.753689,4.15,17.834585,31.977589,2.564282,12.852313,0
42.958332,4873,4.2400556,70.045715,31.67707,50.945194,0.267,0.26633325,0.265,0.228,0.226,0.22733326,17.78,17.78,17.78,38.22,26.659105,9.949105,17.68244,4.71,17.355001,20.073872,3.3416371,10.000178,0
79.041664,2384,2.7605624,89.46886,53.428482,72.86562,0.265,0.2644166,0.264,0.226,0.225,0.22541662,17.79,17.78,17.780416,29.35,21.459105,13.669106,16.987856,9.89,16.62125,10.4080515,1.428401,4.913635,0
27.583334,4208,3.7072096,88.83847,28.464123,66.245674,0.264,0.26349998,0.263,0.226,0.225,0.22512496,17.79,17.78,17.789171,35.38,25.119104,12.639105,17.303686,9.32,18.1075,20.001032,1.4139223,7.080006,0
13.791667,5148,4.1784554,89.20203,26.669563,59.275494,0.263,0.26200002,0.261,0.225,0.223,0.22412501,17.8,17.79,17.790422,36.72,26.159105,10.579105,17.549938,6.16,17.277498,21.644669,1.1935816,8.822105,0
28.875,4933,4.0568814,82.57627,33.27752,57.2285,0.265,0.26408327,0.263,0.228,0.224,0.22587502,17.8,17.79,17.798746,35.59,24.879105,11.559105,17.43119,5.9,17.341665,18.361702,2.1162882,8.539914,0
32.708332,2799,2.7132096,82.902245,54.579372,70.61765,0.264,0.26341665,0.263,0.227,0.226,0.22641665,17.8,17.8,17.799997,27.58,20.369104,12.279105,15.682857,9.7,15.952916,9.385863,2.1215982,4.8587055,0
55.666668,4104,3.633172,87.69169,30.675636,64.85235,0.263,0.26283336,0.262,0.229,0.226,0.22700004,17.81,17.8,17.804998,32.54,22.949104,10.509105,14.974937,6.16,15.743751,16.797092,1.3716202,6.4029617,0
3.4166667,5481,4.245884,91.5936,18.649572,55.219517,0.262,0.26108333,0.259,0.229,0.227,0.2281667,17.81,17.8,17.807497,35.73,24.929106,8.529105,15.960357,3.05,15.695834,21.811102,0.8528986,8.824539,0
2.5,5228,4.21268,88.59349,28.020195,55.26776,0.259,0.2583333,0.257,0.227,0.225,0.226125,17.81,17.8,17.801662,36.78,25.739105,8.049106,16.404938,3.02,15.937501,20.903688,1.1091385,8.910929,0
2.75,4718,3.7571259,90.18945,26.846138,59.88524,0.257,0.25633335,0.255,0.226,0.224,0.22525,17.8,17.8,17.799997,34.63,23.129105,9.879106,15.797437,5.14,15.690834,17.718664,1.0320082,7.333544,0
58.291668,5034,4.0444236,86.41014,27.459072,58.94377,0.255,0.25470844,0.254,0.224,0.223,0.22366667,17.8,17.79,17.797087,33.61,24.029104,8.919106,15.59619,3.45,15.295002,18.992579,1.3387918,7.7870154,0
16,4255,3.6418133,91.4232,26.973532,61.256474,0.254,0.25283328,0.252,0.223,0.22,0.22133331,17.79,17.79,17.790007,33.38,23.719105,8.839106,15.78452,3.77,15.267082,18.726742,0.88577557,7.4867625,0
4.6666665,4630,3.795655,85.08288,24.610907,59.52747,0.253,0.251625,0.247,0.221,0.22,0.22033328,17.79,17.78,17.781666,35.27,23.809105,11.569105,16.620356,8.78,17.60375,19.474945,1.790122,7.9210744,0
13.916667,3032,3.118906,80.50485,36.42089,62.526867,0.247,0.2459166,0.245,0.221,0.217,0.21829168,17.78,17.77,17.778332,31.26,21.389105,12.909105,16.04994,8.14,15.553749,13.73871,2.5564594,6.44336,0
0,4898,3.86033,94.72669,15.043306,58.424595,0.246,0.24341668,0.238,0.217,0.211,0.2145,17.77,17.77,17.769999,36.03,24.849106,7.6591053,15.26077,3.5,15.013333,22.548464,0.47626877,8.284077,0
0,4997,4.163198,83.64883,15.716906,53.640865,0.238,0.23729168,0.236,0.211,0.209,0.2101667,17.77,17.76,17.765005,36.65,26.309105,7.4491053,15.714939,2.9,15.567084,25.329607,1.4554329,9.645454,1
13.875,5010,4.0057297,85.16076,18.527046,55.808216,0.237,0.23625004,0.235,0.21,0.207,0.20858331,17.76,17.75,17.757082,36.67,25.509106,8.519105,16.414104,4.23,16.425417,23.013561,1.5748644,9.176388,0
1.875,5097,4.0413017,87.86252,10.632781,54.179016,0.237,0.23554166,0.233,0.207,0.205,0.20629168,17.75,17.74,17.749166,36.69,26.819105,9.419106,16.74952,5.06,17.332914,27.689972,1.2373524,10.042877,1
0,4236,3.623565,88.16933,20.422478,63.437775,0.233,0.23291664,0.232,0.206,0.205,0.20583333,17.74,17.74,17.739998,37.67,25.779104,11.109105,16.520773,9.29,18.524166,23.165867,1.4273653,7.5714664,0
40.666668,4528,3.6188934,90.40642,31.04919,66.913704,0.234,0.23266666,0.232,0.207,0.206,0.2065833,17.74,17.74,17.739998,36.81,23.069105,8.739105,14.244522,5.73,17.13125,17.022179,0.9334955,5.8541656,0
79.291664,4156,3.2914782,84.25071,35.621395,61.377537,0.237,0.23425002,0.234,0.215,0.207,0.20812501,17.74,17.73,17.732088,32.29,19.429106,7.7591057,12.838272,5.09,14.731251,12.668503,1.4512668,5.64031,0
80.333336,4606,3.886149,85.22148,11.7499075,45.878757,0.238,0.23749997,0.237,0.216,0.215,0.21541673,17.73,17.73,17.730001,35.49,24.879105,5.609105,14.200771,1.04,14.273334,24.319029,1.15662,9.974057,0
59.208332,5283,3.9984596,72.904335,5.3061213,41.88834,0.238,0.2375833,0.237,0.216,0.215,0.21570839,17.73,17.72,17.724583,36.06,25.079105,6.609105,15.104523,0.85,14.562499,25.391752,2.4443612,10.868117,0
81.25,5052,4.08861,68.63277,12.9429035,39.11073,0.238,0.23741667,0.237,0.217,0.213,0.21483333,17.72,17.71,17.713745,36.41,25.879105,7.779105,15.918273,2.25,15.146251,25.496233,2.9225602,11.727272,0
49,5056,3.9981315,82.02422,12.965776,46.734814,0.237,0.23691668,0.236,0.217,0.216,0.21662502,17.71,17.69,17.700836,35.58,24.799105,9.829105,16.13077,2.5,15.250833,23.800749,1.9674778,10.342165,0
0,5264,3.9619656,86.66566,6.914929,49.037342,0.237,0.237,0.237,0.216,0.215,0.21579172,17.7,17.68,17.689167,35.52,24.109104,7.4091053,14.859105,2.09,15.055832,23.685513,1.1836104,9.547726,1
0,5090,4.0205417,60.77691,10.514727,36.724358,0.237,0.23675002,0.235,0.215,0.213,0.21470833,17.68,17.67,17.675005,35.38,24.899105,7.739105,15.264106,1.25,14.379584,24.252647,3.6218357,11.196549,0
35.916668,4471,3.8220801,61.112156,19.100758,42.44187,0.235,0.23450004,0.234,0.213,0.211,0.21216665,17.67,17.65,17.659166,34.91,23.649105,9.189105,15.490772,2.74,14.8075,20.625061,3.9266472,9.976951,1
90.791664,2082,2.6993299,79.18956,34.96544,58.790974,0.235,0.23450004,0.234,0.211,0.209,0.21025002,17.65,17.64,17.64417,31.74,21.759106,9.579105,15.0407715,6.02,15.111249,14.415866,2.2540436,6.893746,0
0.29166666,4863,3.8443236,92.493324,17.28875,54.61148,0.237,0.235,0.234,0.211,0.209,0.20970838,17.63,17.62,17.627083,34.91,24.699104,6.519105,15.007439,2.33,14.744583,22.34154,0.6341796,8.997687,0
0,4853,3.9383688,78.44129,19.143557,50.581074,0.239,0.23666668,0.236,0.211,0.209,0.20983338,17.62,17.6,17.609165,34.9,25.319105,6.3391056,15.469521,2.13,15.185833,22.894176,2.0982542,9.419717,0
13.041667,4823,3.9351554,79.54584,15.8168125,51.468197,0.239,0.23812497,0.237,0.209,0.206,0.20783335,17.6,17.59,17.594166,35.63,25.659105,8.079105,16.11619,2.17,15.191667,24.205982,2.1680307,9.579127,0
7.0833335,4629,3.779231,81.7696,24.419538,55.5916,0.238,0.23774998,0.236,0.208,0.206,0.2078333,17.58,17.57,17.575836,35.95,24.529104,8.519105,16.164938,3.44,15.814583,20.400068,1.8661261,8.574003,0
85.291664,1221,1.7687087,87.48523,56.503265,70.69541,0.237,0.23608337,0.236,0.207,0.206,0.20649998,17.57,17.55,17.55958,22.41,17.799105,10.579105,14.219106,5.15,12.008751,7.716799,1.4270172,4.3497834,0
76,2078,2.350321,91.14567,44.06222,67.773964,0.238,0.23708333,0.237,0.207,0.206,0.20608334,17.55,17.53,17.542505,25.15,19.929106,9.289105,14.335355,4.71,12.647084,11.360067,0.8946657,5.1736045,0
71.875,2973,2.9803052,87.26467,28.128193,60.848816,0.238,0.23675005,0.235,0.208,0.205,0.20587496,17.53,17.51,17.520836,30.59,23.519106,11.839105,16.164522,5.26,14.983334,18.239895,1.5293207,7.235249,0
58.083332,3424,3.146616,91.309875,22.080307,58.516678,0.235,0.23374997,0.232,0.205,0.201,0.2026667,17.51,17.49,17.497913,33.93,24.299105,9.779105,16.187855,4.59,15.507084,20.739285,0.9079418,8.270648,0
86.75,3711,3.423102,84.78155,25.265581,57.01819,0.232,0.23149996,0.231,0.201,0.201,0.20100003,17.49,17.46,17.47458,34.48,24.419106,9.329105,16.230772,5.16,15.659583,20.037264,1.6392403,8.393585,0
39.291668,3998,3.5584252,82.23878,24.890736,56.607986,0.232,0.23075001,0.229,0.201,0.199,0.1999166,17.46,17.44,17.450834,34.7,24.409105,10.719105,17.211607,4.73,16.067915,19.91835,2.0737944,8.850623,0
78.125,2835,3.0624852,83.17991,31.632933,59.26137,0.229,0.2281667,0.227,0.2,0.198,0.19883333,17.44,17.42,17.428751,31.85,23.169106,11.4591055,17.011604,5.09,15.295001,16.743721,2.0801868,7.934586,0
28,3421,3.0827491,83.52517,32.82087,60.858047,0.229,0.22766668,0.227,0.2,0.198,0.19866659,17.42,17.4,17.409582,32.59,22.469105,9.679106,15.62869,6.37,15.629584,15.8357725,1.7390556,6.937799,0
0,4900,3.5783517,73.81132,5.0461097,39.659355,0.229,0.22900005,0.229,0.201,0.2,0.20037496,17.4,17.38,17.391253,34,24.099106,6.8391056,14.742439,-1.08,12.697917,24.679148,2.428904,10.663423,1
0.5416667,4824,3.6652377,50.96024,10.386313,30.948309,0.229,0.22891672,0.228,0.201,0.199,0.20033331,17.38,17.36,17.37208,33.78,22.509106,7.069105,13.762437,-2.18,11.814166,21.075048,4.3168306,10.683839,0
63,2322,2.6645236,87.43867,27.31013,58.220264,0.228,0.22783335,0.227,0.2,0.199,0.19908327,17.36,17.34,17.349167,26.85,16.949106,7.7191057,11.759107,5.07,11.852084,12.080343,1.139226,5.5757337,0
42.75,4616,3.4165208,65.344505,12.188226,40.0215,0.228,0.22783335,0.227,0.2,0.199,0.1997083,17.34,17.31,17.322918,32.94,21.059105,4.5991054,11.924939,-1.78,11.497083,19.141668,2.5252275,8.445535,0
0.041666668,4194,3.252902,74.44404,26.428427,50.042496,0.227,0.22583328,0.225,0.2,0.197,0.19875,17.31,17.28,17.293337,30.63,19.789104,4.7091055,11.409104,-0.96,11.988332,14.810074,1.8767767,6.8310623,1
0,4629,3.3880453,73.34191,7.08657,42.978348,0.225,0.22449999,0.224,0.199,0.197,0.19716667,17.27,17.24,17.257914,32.44,20.499105,4.1191053,11.749938,-1.58,11.532498,19.240524,1.8772416,8.211627,0
0,4872,3.6505866,60.675465,2.3775785,29.44496,0.225,0.22479163,0.224,0.201,0.198,0.19866668,17.24,17.2,17.222498,34.11,25.009106,2.6091053,13.236188,-2.88,11.485832,27.12797,2.484839,11.656119,1
0,4757,4.151198,42.495712,10.00453,23.557716,0.225,0.2248333,0.224,0.201,0.2,0.20041664,17.2,17.16,17.183336,34.52,25.589106,5.1791053,14.016606,-1.92,12.007501,25.375257,5.5687256,12.168658,1
0,4599,3.8440535,80.47034,11.753533,46.78885,0.224,0.22350001,0.223,0.2,0.195,0.19879167,17.16,17.12,17.141668,33.92,24.919106,5.2891054,14.156605,-0.73,13.037499,23.95311,1.6361318,9.710073,1
0.041666668,4388,3.496325,71.60589,11.554328,46.82178,0.224,0.22391666,0.223,0.195,0.194,0.19441669,17.12,17.08,17.10125,34.2,23.509106,8.279105,14.995354,1.21,13.739167,22.391718,2.70607,9.388423,1
1.875,3513,3.0433576,87.57035,21.81092,59.54137,0.224,0.22308336,0.223,0.194,0.193,0.19350004,17.08,17.04,17.060413,32.72,22.829105,8.439105,14.194104,6.99,14.994583,18.927982,1.2278585,7.0188046,0
0,4596,3.5545382,89.741264,8.492617,52.82124,0.224,0.223625,0.223,0.194,0.193,0.19350004,17.04,17.01,17.024168,33.99,24.659105,6.4291058,14.678689,0.29,14.278333,24.89474,0.97725916,9.482975,1
7.9166665,4406,3.6669536,53.9813,18.064583,38.926945,0.226,0.22325002,0.223,0.197,0.194,0.19425003,17.01,16.97,16.989172,33.04,23.589106,4.739105,14.25119,0.32,13.362918,20.316738,4.0166807,9.805203,0
40.041668,4039,3.4658108,77.95446,27.237219,56.481293,0.227,0.22608332,0.226,0.197,0.196,0.19650005,16.97,16.94,16.95375,32.27,22.969105,9.679106,15.788273,2.38,13.918334,17.853178,2.3527212,7.869761,0
47.458332,3966,3.4000037,82.50058,25.272186,56.954884,0.227,0.22608332,0.225,0.197,0.195,0.1963334,16.94,16.91,16.920418,31.48,23.459105,7.899105,14.8724375,2.09,13.312083,18.895136,1.6772017,7.7559524,0
17.083334,3726,3.230767,84.89244,23.637823,58.541058,0.225,0.22441666,0.224,0.197,0.194,0.19533332,16.9,16.87,16.888334,31.31,22.639105,7.3391056,14.609521,1.91,13.821251,18.359497,1.3345041,7.4329286,1
72.041664,4433,3.5414162,82.71131,17.218317,53.10071,0.225,0.22358334,0.223,0.199,0.196,0.1966667,16.87,16.84,16.857502,35.2,24.389105,7.4691057,15.459522,1.57,14.71375,21.58833,1.5468616,9.1708,1
8.958333,3728,3.1147044,82.70474,25.244827,51.88574,0.225,0.22449999,0.224,0.199,0.198,0.19841665,16.84,16.81,16.828337,31.9,21.779104,7.5891056,14.682855,3.49,13.795833,16.769138,1.5871258,8.150141,0
16.666666,4743,3.7331018,75.493416,11.932827,43.487934,0.225,0.22433333,0.223,0.198,0.197,0.19741666,16.81,16.78,16.798754,34.98,25.069105,6.3291054,15.11077,-0.53,13.563333,24.429123,2.035924,10.73393,0
0,4776,3.9316432,49.04191,7.8281136,30.935648,0.223,0.2229167,0.222,0.197,0.194,0.19675,16.78,16.75,16.768337,35.21,25.829105,7.639105,15.788272,-1.31,13.3125,26.169182,4.9482827,12.631049,1
18.25,4624,3.8559558,51.165348,12.6382675,31.688492,0.222,0.22191674,0.221,0.194,0.193,0.19391668,16.75,16.73,16.739172,35.54,24.869104,7.899105,15.665355,-0.19,13.737918,23.405197,4.847322,11.970233,1
1.4583334,3496,3.1645136,89.12841,27.86851,60.69737,0.221,0.22091664,0.22,0.193,0.192,0.19241661,16.72,16.7,16.710833,33.92,22.819105,9.759106,15.335354,7.47,16.647917,17.5357,1.246355,7.101692,1
0.083333336,4774,3.727304,69.090485,3.484577,39.06116,0.221,0.22041662,0.22,0.192,0.192,0.19199997,16.7,16.68,16.686665,37.23,26.549105,9.009106,16.555353,0.63,14.6345825,28.253988,3.2014098,12.278142,1
46.291668,4634,3.910734,62.291813,5.820709,34.381535,0.22,0.21999997,0.22,0.192,0.192,0.19199997,16.68,16.65,16.664167,36.1,27.509106,7.399105,16.487854,0.33,14.319584,29.686172,3.5935006,13.129174,1
32.791668,4578,3.9749367,38.809067,13.235988,24.668734,0.22,0.21999997,0.22,0.193,0.192,0.19233333,16.65,16.63,16.64292,36.21,25.659105,6.519105,15.922023,-1.24,13.041665,24.650906,5.200651,13.149287,1
51.375,4283,3.8042443,77.71059,11.990891,47.130535,0.22,0.2195,0.219,0.193,0.192,0.19241661,16.63,16.61,16.621246,34.84,25.339106,7.739105,15.696189,0.91,14.233334,24.949549,2.0242972,10.182639,1
91.416664,3527,3.6900773,85.432396,13.721996,51.42821,0.22,0.2191667,0.216,0.192,0.192,0.19199997,16.61,16.59,16.602087,34.5,26.369104,9.129106,16.309938,3.14,14.471667,26.022575,1.5240946,10.086623,1
85.291664,3417,3.5472302,74.0305,12.256838,46.544373,0.216,0.215375,0.212,0.192,0.19,0.19133335,16.59,16.57,16.581665,36.52,26.379105,8.999105,16.455353,3.52,15.1658325,24.874361,2.7636056,10.884524,1
20.125,4396,3.8393166,69.90397,12.82284,41.4652,0.214,0.21216662,0.212,0.19,0.187,0.18924993,16.57,16.56,16.564583,36.28,26.519106,8.009106,16.419106,2.84,15.436666,26.531105,2.9608154,11.541739,1
12.291667,4437,3.7845402,72.08252,17.83362,45.718334,0.214,0.21333332,0.212,0.187,0.186,0.18691666,16.55,16.54,16.54667,37.78,26.139105,7.0791054,16.527021,2.49,15.548749,24.442871,2.4218574,10.907304,0
32.208332,3652,3.3337746,80.469666,27.29873,55.36429,0.212,0.21191661,0.211,0.186,0.186,0.18600003,16.54,16.53,16.533333,31.88,23.669106,10.779105,16.516188,7.91,16.012918,18.432587,2.337451,8.453719,1
73.166664,4027,3.6261084,79.646996,24.680449,52.839203,0.213,0.21116664,0.211,0.186,0.186,0.18600003,16.52,16.52,16.519999,34.23,24.409105,8.349105,16.04619,3.59,15.109166,20.071644,1.9372525,9.116126,1
80.375,4087,3.6910353,81.00063,20.739353,55.696835,0.213,0.21291667,0.212,0.186,0.185,0.1859167,16.51,16.5,16.506666,34.42,25.249105,10.069105,16.765356,3.39,15.29375,22.192936,2.0246134,9.053449,0
61,4563,3.6807065,84.94207,10.381853,51.88975,0.215,0.21279168,0.212,0.185,0.184,0.18491663,16.5,16.49,16.497915,35.36,25.799105,9.109105,16.52577,3.27,15.446248,25.95527,1.5614967,10.28691,1
70.166664,2593,2.7693014,72.53961,24.320705,50.453564,0.215,0.21433336,0.213,0.184,0.183,0.18391667,16.49,16.49,16.489998,29.19,22.319105,9.999105,15.395355,6.06,13.700001,16.012285,2.9631248,8.223057,0
26.25,3887,3.5522685,90.35909,24.136436,62.07813,0.213,0.2123333,0.211,0.183,0.183,0.18300003,16.48,16.48,16.480001,34.11,25.599106,9.669106,16.391607,5.55,16.25375,21.846508,0.99975586,7.92815,0
68.083336,3919,3.72689,82.2063,22.655289,54.577133,0.212,0.21137495,0.211,0.185,0.183,0.18370833,16.48,16.47,16.470417,34.4,24.619104,9.279105,16.204521,2.47,15.318749,20.990715,2.013955,8.969562,0
79.291664,3304,3.6055899,72.2199,21.92742,46.19235,0.212,0.21191661,0.211,0.186,0.185,0.18550004,16.47,16.47,16.47,34.54,24.449104,9.189105,16.18244,2.34,14.640832,20.97049,3.3329148,9.701364,1
29.416666,4930,3.86353,72.78992,8.30962,40.350292,0.213,0.21116664,0.211,0.187,0.185,0.18516661,16.47,16.46,16.463747,35.32,23.879105,8.139105,15.647857,-0.64,14.444167,23.675459,3.7563515,10.564547,0
24.75,3145,2.9160867,70.3025,37.27365,55.706512,0.213,0.21183334,0.211,0.187,0.186,0.1864167,16.46,16.45,16.457083,31.25,22.169106,7.6791058,14.341606,5.02,14.607501,14.631525,2.7716103,7.0549183,0
53.458332,4267,3.505416,98.10135,22.759245,61.03419,0.211,0.21091665,0.21,0.189,0.186,0.18625005,16.45,16.44,16.447918,35.84,24.789104,8.009106,15.454104,3.36,15.12875,20.942875,0.17568398,7.870989,0
46.75,4175,3.4885428,85.248215,23.666506,57.472935,0.21,0.21000002,0.21,0.189,0.188,0.18841667,16.44,16.44,16.44,35.38,24.159105,8.759106,16.196608,4.04,15.388749,19.574787,1.4373837,8.217824,1
65.333336,4771,3.9220715,80.06096,9.109998,47.518444,0.21,0.2091667,0.207,0.188,0.184,0.18766665,16.44,16.43,16.433746,37.73,26.769106,7.8691053,16.307854,1.31,15.1325,27.397186,1.8989925,11.100219,1
53.708332,5056,4.23436,62.249683,5.633932,33.50497,0.207,0.20699996,0.207,0.184,0.184,0.184,16.43,16.43,16.429995,38.33,27.669106,7.739105,16.861605,0.63,15.3425,29.676668,4.2239385,13.480019,1
9.75,5093,4.2899566,61.204643,9.735543,34.589954,0.207,0.20654166,0.206,0.184,0.184,0.184,16.43,16.42,16.421255,37.94,26.849106,6.0991054,16.008688,-0.24,14.912083,27.520426,3.5884137,12.555306,1
0.20833333,5028,4.1594534,77.7843,7.2735057,41.54672,0.206,0.2056667,0.202,0.186,0.184,0.18416665,16.42,16.41,16.418753,37.77,26.249105,7.979105,16.185772,0.16,15.300416,27.631218,2.0784812,11.865525,1
1.7916666,4836,4.1395617,67.5279,11.975486,41.967556,0.202,0.20141669,0.201,0.186,0.184,0.18533331,16.42,16.41,16.410837,38.99,27.239105,9.049106,16.973272,2.77,16.302916,27.965778,3.3834414,11.998112,1
5.0416665,4601,3.869657,80.28729,21.054083,50.60969,0.201,0.20041664,0.2,0.184,0.183,0.18341671,16.41,16.41,16.410002,38.32,26.469105,8.439105,16.888689,3.64,16.71375,23.954212,2.0151052,10.167975,0
17.041666,4616,3.8346825,80.15546,21.529594,51.666645,0.2,0.19991666,0.199,0.183,0.182,0.1829167,16.41,16.4,16.409168,38.17,26.319105,8.969106,16.95202,3.39,16.672083,22.53746,1.9616814,9.928483,1
0,4935,4.0124927,80.98495,9.184874,47.188854,0.202,0.19924997,0.199,0.185,0.182,0.18224996,16.41,16.4,16.405834,39.61,26.949104,8.749105,16.986187,2.17,16.785833,27.259964,1.9597788,11.338653,1
27,5143,4.3826623,53.949867,4.941615,31.817453,0.202,0.20191665,0.201,0.185,0.183,0.1848333,16.41,16.4,16.40917,40.86,28.659105,8.689105,17.794523,1.08,16.504168,31.38943,4.6463103,14.530683,1
85,3751,3.6802454,89.041725,21.531042,56.86818,0.201,0.20100003,0.201,0.183,0.18,0.18174998,16.42,16.41,16.41042,37.09,24.919106,11.339105,17.114937,7.14,17.335833,21.542799,1.2896976,9.008221,1
4.5416665,4962,4.1202636,91.74857,6.3910913,54.729416,0.201,0.20041664,0.2,0.18,0.18,0.18000002,16.42,16.42,16.420004,41.22,27.939106,9.139105,16.906607,5.09,18.797918,31.002502,0.8591747,10.702039,1
1.9583334,5078,4.333914,74.77302,4.514851,39.387074,0.2,0.199875,0.199,0.18,0.179,0.1799167,16.44,16.42,16.428745,42.21,29.369104,9.329105,18.308687,3.4,18.247084,34.381382,2.5893831,14.315515,1
7.625,4708,4.0587535,99.15789,20.71488,56.915974,0.201,0.1995833,0.199,0.181,0.179,0.17916663,16.45,16.44,16.442503,38.43,26.329105,9.699105,17.475355,5.34,17.955,23.856161,0.08750534,9.404211,1
